id,kodeToko,createdAt,tokoId,items,tokoNama,catatan,total
"JrWc7dSh38UcAzBjTVTe","K1197","2025-10-09T04:16:00.959Z","hWaUvcWJzlPMr3hZZqH7","[{""productId"":""NOHAYE89jzvVJFKZcLFB"",""nama"":""CHOCO MALT"",""hargaPerBox"":80000,""total"":80000,""qtyBox"":1,""isiPerBox"":50},{""qtyBox"":1,""total"":117000,""hargaPerBox"":117000,""isiPerBox"":30,""nama"":""CHOCOLATE CRISPY"",""productId"":""ETb42XTcLpBbcC1aLhcb""},{""total"":97500,""hargaPerBox"":97500,""productId"":""bIHGFn5MHtXpqVeM9enF"",""qtyBox"":1,""isiPerBox"":24,""nama"":""CHOCOMELT CONE""},{""total"":110000,""productId"":""BaaVl0Oq2oHnOUy1Cfuw"",""hargaPerBox"":110000,""nama"":""COFFE CRISPY"",""isiPerBox"":40,""qtyBox"":1},{""productId"":""L0uQuYqgS8Q4smIuyRs4"",""qtyBox"":1,""nama"":""CRISPY BALLS COOKIS"",""hargaPerBox"":118500,""total"":118500,""isiPerBox"":40},{""nama"":""FRUITY ROLL"",""productId"":""sKjCtHbEsvTpBhbQOyHB"",""total"":124800,""hargaPerBox"":124800,""isiPerBox"":40,""qtyBox"":1},{""nama"":""FRUIZY BLUEBERRY YOGURT"",""isiPerBox"":40,""productId"":""iegvzVPz0yZbNTHzwcj3"",""qtyBox"":1,""hargaPerBox"":96000,""total"":96000},{""hargaPerBox"":93500,""productId"":""R52hO3IOVzVI3PRqPmGP"",""total"":93500,""qtyBox"":1,""nama"":""MIKI-MIKI DOUBLE CHOCO"",""isiPerBox"":60},{""total"":110000,""productId"":""4ZGi81slpOycqNbJ8lvW"",""nama"":""STRAWBERRY CRISPY"",""hargaPerBox"":110000,""qtyBox"":1,""isiPerBox"":40},{""hargaPerBox"":96000,""nama"":""SWEET CORN"",""qtyBox"":1,""productId"":""bNkl5FX7SlWzgxLhu2Pw"",""total"":96000,""isiPerBox"":40}]","LINAWATI SMU MUH 2","Order dari kunjungan:","1043300"
"JwbMT5dHoXiANoQHBHDB","K0391","2025-10-08T05:43:52.134Z","j5OQBnhs4A8lXEY9aNI4","[{""total"":80000,""hargaPerBox"":80000,""nama"":""CHOCO MALT"",""productId"":""NOHAYE89jzvVJFKZcLFB"",""isiPerBox"":50,""qtyBox"":1},{""total"":118500,""qtyBox"":1,""hargaPerBox"":118500,""isiPerBox"":40,""nama"":""CRISPY BALLS COOKIS"",""productId"":""L0uQuYqgS8Q4smIuyRs4""},{""qtyBox"":1,""isiPerBox"":40,""hargaPerBox"":96000,""productId"":""iegvzVPz0yZbNTHzwcj3"",""total"":96000,""nama"":""FRUIZY BLUEBERRY YOGURT""},{""hargaPerBox"":93500,""nama"":""MIKI-MIKI DOUBLE CHOCO"",""productId"":""R52hO3IOVzVI3PRqPmGP"",""qtyBox"":1,""total"":93500,""isiPerBox"":60},{""hargaPerBox"":77500,""isiPerBox"":50,""total"":77500,""qtyBox"":1,""nama"":""SEMANGKA"",""productId"":""k7TnmqAqR1yAmsY042eK""},{""hargaPerBox"":96000,""productId"":""bNkl5FX7SlWzgxLhu2Pw"",""qtyBox"":1,""total"":96000,""nama"":""SWEET CORN"",""isiPerBox"":40}]","ELLA 2 KANTIN MTS BALEKAMBANG","","561500"
"K4SLDTQDaWfri34LtAft","K1649","2025-11-07T05:15:52.912Z","LrDGivjSfm58oJ7eILXz","[{""total"":97000,""qtyBox"":1,""isiPerBox"":50,""productId"":""IDeDw8ay7rGfQANXeYLM"",""nama"":""CHOCOLATE STICK (BINGO)"",""hargaPerBox"":97000},{""productId"":""BaaVl0Oq2oHnOUy1Cfuw"",""hargaPerBox"":110000,""total"":110000,""qtyBox"":1,""isiPerBox"":40,""nama"":""COFFE CRISPY""},{""total"":96000,""qtyBox"":1,""isiPerBox"":40,""nama"":""FRUIZY BLUEBERRY YOGURT"",""hargaPerBox"":96000,""productId"":""iegvzVPz0yZbNTHzwcj3""},{""total"":78000,""isiPerBox"":50,""hargaPerBox"":78000,""nama"":""JERUK"",""qtyBox"":1,""productId"":""N8oPUfk4JcfNuyfZeRcM""},{""qtyBox"":1,""hargaPerBox"":90500,""total"":90500,""productId"":""xaB42zjrDkGuzdTP7tpO"",""isiPerBox"":30,""nama"":""MANGO SLUSH""},{""qtyBox"":1,""productId"":""Uu5WSQZmqTLoXc9oxlUj"",""total"":93500,""nama"":""MIKI-MIKI"",""isiPerBox"":60,""hargaPerBox"":93500},{""qtyBox"":1,""productId"":""R52hO3IOVzVI3PRqPmGP"",""nama"":""MIKI-MIKI DOUBLE CHOCO"",""total"":93500,""isiPerBox"":60,""hargaPerBox"":93500},{""total"":77500,""isiPerBox"":50,""nama"":""SEMANGKA"",""productId"":""k7TnmqAqR1yAmsY042eK"",""hargaPerBox"":77500,""qtyBox"":1},{""total"":110000,""isiPerBox"":40,""nama"":""STRAWBERRY CRISPY"",""qtyBox"":1,""hargaPerBox"":110000,""productId"":""4ZGi81slpOycqNbJ8lvW""},{""nama"":""SWEET CORN"",""total"":96000,""hargaPerBox"":96000,""productId"":""bNkl5FX7SlWzgxLhu2Pw"",""isiPerBox"":40,""qtyBox"":1}]","WARUNG MADURA AL-AMIN 2","Order dari kunjungan: ","942000"
"KKSj88pgpTLIKUowiCaC","K1759","2025-10-23T17:00:00.000Z","dFJRnjEcCGZjVJ3vtZTF","[{""productId"":""ETb42XTcLpBbcC1aLhcb"",""qtyBox"":1,""nama"":""CHOCOLATE CRISPY"",""total"":117000,""isiPerBox"":30,""hargaPerBox"":117000},{""productId"":""N8oPUfk4JcfNuyfZeRcM"",""total"":78000,""isiPerBox"":50,""hargaPerBox"":78000,""nama"":""JERUK"",""qtyBox"":1},{""nama"":""MIKI-MIKI"",""isiPerBox"":60,""productId"":""Uu5WSQZmqTLoXc9oxlUj"",""hargaPerBox"":93500,""qtyBox"":1,""total"":93500},{""productId"":""R52hO3IOVzVI3PRqPmGP"",""qtyBox"":1,""total"":93500,""isiPerBox"":60,""nama"":""MIKI-MIKI DOUBLE CHOCO"",""hargaPerBox"":93500},{""qtyBox"":1,""nama"":""SEMANGKA"",""productId"":""k7TnmqAqR1yAmsY042eK"",""total"":77500,""isiPerBox"":50,""hargaPerBox"":77500},{""productId"":""4ZGi81slpOycqNbJ8lvW"",""total"":110000,""isiPerBox"":40,""qtyBox"":1,""nama"":""STRAWBERRY CRISPY"",""hargaPerBox"":110000},{""nama"":""SWEET CORN"",""total"":192000,""qtyBox"":2,""isiPerBox"":40,""productId"":""bNkl5FX7SlWzgxLhu2Pw"",""hargaPerBox"":96000}]","SD IT AL HUSNA 2","","761500"
"L9cK4V1QBsAIhMMpRHQZ","K0462","2025-10-30T05:42:04.000Z","wa6cy9OSn1Nt8nknPGk4","[{""qtyBox"":1,""productId"":""ETb42XTcLpBbcC1aLhcb"",""isiPerBox"":30,""nama"":""CHOCOLATE CRISPY"",""total"":117000,""hargaPerBox"":117000},{""hargaPerBox"":97500,""nama"":""CHOCOMELT CONE"",""isiPerBox"":24,""qtyBox"":1,""productId"":""bIHGFn5MHtXpqVeM9enF"",""total"":97500},{""total"":110000,""nama"":""COFFE CRISPY"",""qtyBox"":1,""productId"":""BaaVl0Oq2oHnOUy1Cfuw"",""isiPerBox"":40,""hargaPerBox"":110000},{""total"":97000,""nama"":""SUNDAE CHOCOLATE"",""qtyBox"":1,""productId"":""QLk1TKlyQAC1EHOPZ7M6"",""isiPerBox"":24,""hargaPerBox"":97000},{""hargaPerBox"":96500,""total"":96500,""qtyBox"":1,""productId"":""U3qfJlCyL3zOiNLFUFkb"",""nama"":""TARO CRISPY"",""isiPerBox"":40}]","YANI","Order dari kunjungan: ","518000"
"LKGtkMGS9SIJkbZGBWXN","K0379","2025-10-28T03:13:49.000Z","xp0ZRBc7iUKQ0VDFMW5Y","[{""nama"":""MIKI-MIKI"",""hargaPerBox"":93500,""productId"":""Uu5WSQZmqTLoXc9oxlUj"",""isiPerBox"":60,""total"":93500,""qtyBox"":1},{""total"":94500,""hargaPerBox"":94500,""productId"":""PnPJnogSXAiytWfTxQWM"",""nama"":""MOCHI MANGO"",""qtyBox"":1,""isiPerBox"":40},{""isiPerBox"":40,""productId"":""xJbJEd4mYcSMcB4V4492"",""hargaPerBox"":92500,""nama"":""MOCHI VANILLA"",""qtyBox"":1,""total"":92500},{""nama"":""STRAWBERRY CRISPY"",""total"":110000,""qtyBox"":1,""hargaPerBox"":110000,""productId"":""4ZGi81slpOycqNbJ8lvW"",""isiPerBox"":40},{""isiPerBox"":48,""total"":115200,""nama"":""VANILLA BERRY CONE"",""productId"":""Hzn6DvSXYxLmhtuekqkk"",""hargaPerBox"":115200,""qtyBox"":1}]","MBAK YUYUN","Order dari kunjungan: ","505700"
"LkALuf84mp7cmAJrYnYi","K1987","2025-11-12T05:12:25.033Z","CfKdWWsPbcqw3KjtwI29","[{""total"":97500,""qtyBox"":1,""productId"":""bIHGFn5MHtXpqVeM9enF"",""isiPerBox"":24,""hargaPerBox"":97500,""nama"":""CHOCOMELT CONE""},{""hargaPerBox"":97000,""isiPerBox"":24,""nama"":""SUNDAE CHOCOLATE"",""productId"":""QLk1TKlyQAC1EHOPZ7M6"",""total"":97000,""qtyBox"":1},{""nama"":""SUNDAE STRAWBERRY"",""hargaPerBox"":97000,""total"":97000,""isiPerBox"":24,""qtyBox"":1,""productId"":""aok5I2XQHFg2m97mC387""},{""nama"":""TARO CRISPY"",""isiPerBox"":40,""productId"":""U3qfJlCyL3zOiNLFUFkb"",""total"":96500,""qtyBox"":1,""hargaPerBox"":96500}]","NOR AMIN MAHMUD","Order dari kunjungan: ","388000"
"LluYrO4iODgMr9euphBs","K0391","2025-10-07T04:52:39.401Z","j5OQBnhs4A8lXEY9aNI4","[{""hargaPerBox"":80000,""nama"":""CHOCO MALT"",""qtyBox"":1,""isiPerBox"":50,""productId"":""NOHAYE89jzvVJFKZcLFB"",""total"":80000},{""total"":117000,""isiPerBox"":30,""hargaPerBox"":117000,""nama"":""CHOCOLATE CRISPY"",""qtyBox"":1,""productId"":""ETb42XTcLpBbcC1aLhcb""},{""nama"":""CRISPY BALLS COOKIS"",""productId"":""L0uQuYqgS8Q4smIuyRs4"",""qtyBox"":1,""isiPerBox"":40,""hargaPerBox"":118500,""total"":118500},{""qtyBox"":1,""isiPerBox"":40,""hargaPerBox"":96000,""productId"":""bNkl5FX7SlWzgxLhu2Pw"",""nama"":""SWEET CORN"",""total"":96000},{""productId"":""U3qfJlCyL3zOiNLFUFkb"",""qtyBox"":1,""isiPerBox"":40,""total"":96500,""hargaPerBox"":96500,""nama"":""TARO CRISPY""}]","ELLA 2 KANTIN MTS BALEKAMBANG","","508000"
"LofQGbHIAtYIMnTjaYtW","K0352","2025-10-29T07:23:16.000Z","P3S3LmNnq4sCQ7YUieWO","[{""total"":192000,""productId"":""bNkl5FX7SlWzgxLhu2Pw"",""qtyBox"":2,""isiPerBox"":40,""nama"":""SWEET CORN"",""hargaPerBox"":96000},{""isiPerBox"":40,""total"":96500,""nama"":""TARO CRISPY"",""hargaPerBox"":96500,""productId"":""U3qfJlCyL3zOiNLFUFkb"",""qtyBox"":1}]","APOTEK PANCUR","","288500"
"LtCrucZsesrsZa7dgJTb","K0392","2025-10-20T09:33:32.318Z","z3pT9BDTtISnQFgCmOtx","[{""qtyBox"":1,""isiPerBox"":50,""nama"":""CHOCO MALT"",""hargaPerBox"":80000,""productId"":""NOHAYE89jzvVJFKZcLFB"",""total"":80000},{""total"":97500,""hargaPerBox"":97500,""qtyBox"":1,""isiPerBox"":24,""productId"":""bIHGFn5MHtXpqVeM9enF"",""nama"":""CHOCOMELT CONE""},{""hargaPerBox"":118500,""productId"":""L0uQuYqgS8Q4smIuyRs4"",""isiPerBox"":40,""qtyBox"":10,""nama"":""CRISPY BALLS COOKIS"",""total"":1185000},{""isiPerBox"":60,""total"":93500,""nama"":""MIKI-MIKI"",""hargaPerBox"":93500,""productId"":""Uu5WSQZmqTLoXc9oxlUj"",""qtyBox"":1},{""total"":97500,""productId"":""DoKWCzEByEeYXQFxFinE"",""qtyBox"":1,""isiPerBox"":24,""nama"":""STRAWBERRY CONE"",""hargaPerBox"":97500}]","ELLA 3 SMK PUTRI BALEKAMBANG","","1553500"
"M7IjSSypjJKMyNgHgB6b","K0352","2025-10-27T09:38:21.000Z","P3S3LmNnq4sCQ7YUieWO","[{""qtyBox"":1,""hargaPerBox"":117000,""nama"":""CHOCOLATE CRISPY"",""total"":117000,""productId"":""ETb42XTcLpBbcC1aLhcb"",""isiPerBox"":30},{""productId"":""IDeDw8ay7rGfQANXeYLM"",""qtyBox"":1,""isiPerBox"":50,""hargaPerBox"":97000,""total"":97000,""nama"":""CHOCOLATE STICK (BINGO)""},{""nama"":""CRISPY BALLS COOKIS"",""qtyBox"":1,""isiPerBox"":40,""total"":118500,""hargaPerBox"":118500,""productId"":""L0uQuYqgS8Q4smIuyRs4""},{""productId"":""iegvzVPz0yZbNTHzwcj3"",""qtyBox"":1,""nama"":""FRUIZY BLUEBERRY YOGURT"",""isiPerBox"":40,""hargaPerBox"":96000,""total"":96000},{""isiPerBox"":50,""productId"":""N8oPUfk4JcfNuyfZeRcM"",""nama"":""JERUK"",""qtyBox"":1,""hargaPerBox"":78000,""total"":78000},{""qtyBox"":1,""productId"":""xaB42zjrDkGuzdTP7tpO"",""total"":90500,""isiPerBox"":30,""hargaPerBox"":90500,""nama"":""MANGO SLUSH""},{""isiPerBox"":40,""nama"":""MOCHI PEACH"",""productId"":""EF26XY2EwO1i35LRXuBv"",""hargaPerBox"":92500,""qtyBox"":1,""total"":92500},{""qtyBox"":1,""isiPerBox"":50,""hargaPerBox"":77500,""productId"":""Msk1v54GqR6gX6mqxqGS"",""nama"":""NANAS"",""total"":77500},{""qtyBox"":1,""isiPerBox"":24,""hargaPerBox"":97000,""productId"":""QLk1TKlyQAC1EHOPZ7M6"",""nama"":""SUNDAE CHOCOLATE"",""total"":97000},{""qtyBox"":1,""isiPerBox"":40,""productId"":""bNkl5FX7SlWzgxLhu2Pw"",""nama"":""SWEET CORN"",""hargaPerBox"":96000,""total"":96000},{""productId"":""Hzn6DvSXYxLmhtuekqkk"",""isiPerBox"":48,""nama"":""VANILLA BERRY CONE"",""hargaPerBox"":115200,""qtyBox"":1,""total"":115200}]","APOTEK PANCUR","Order dari kunjungan:","1075200"
"MEYEkSRATjSiE7ndedNq","K2101","2025-10-02T06:19:10.622Z","pfVW6jSIplI2WXaQvEB7","[{""hargaPerBox"":117000,""nama"":""CHOCOLATE CRISPY"",""productId"":""ETb42XTcLpBbcC1aLhcb"",""total"":117000,""isiPerBox"":30,""qtyBox"":1},{""productId"":""IDeDw8ay7rGfQANXeYLM"",""qtyBox"":1,""hargaPerBox"":97000,""total"":97000,""nama"":""CHOCOLATE STICK"",""isiPerBox"":50},{""nama"":""CRISPY BALLS COOKIS"",""productId"":""L0uQuYqgS8Q4smIuyRs4"",""hargaPerBox"":118500,""isiPerBox"":40,""qtyBox"":1,""total"":118500},{""hargaPerBox"":96000,""productId"":""iegvzVPz0yZbNTHzwcj3"",""qtyBox"":1,""isiPerBox"":40,""nama"":""FRUIZY BLUEBERRY YOGURT"",""total"":96000},{""total"":97000,""productId"":""QLk1TKlyQAC1EHOPZ7M6"",""qtyBox"":1,""isiPerBox"":24,""hargaPerBox"":97000,""nama"":""SUNDAE CHOCOLATE""}]","LAKSITA SWALAYAN","","525500"
"MEb8ahnbkkISWqwqT7TZ","K1751","2025-10-07T06:58:16.269Z","NKsOqczLvbzUQOrPcTvY","[{""productId"":""NOHAYE89jzvVJFKZcLFB"",""nama"":""CHOCO MALT"",""qtyBox"":2,""total"":160000,""hargaPerBox"":80000,""isiPerBox"":50},{""qtyBox"":2,""total"":192000,""hargaPerBox"":96000,""isiPerBox"":40,""productId"":""bNkl5FX7SlWzgxLhu2Pw"",""nama"":""SWEET CORN""}]","SD 1 BUARAN MAYONG","","352000"
"MNYIoZab6c818c0Nr3Y9","K1923","2025-11-08T04:00:50.010Z","kHooCaS0ksQrVzljSVVi","[{""hargaPerBox"":80000,""nama"":""CHOCO MALT"",""total"":80000,""productId"":""NOHAYE89jzvVJFKZcLFB"",""isiPerBox"":50,""qtyBox"":1},{""nama"":""CHOCOLATE STICK (BINGO)"",""total"":97000,""productId"":""IDeDw8ay7rGfQANXeYLM"",""qtyBox"":1,""isiPerBox"":50,""hargaPerBox"":97000},{""hargaPerBox"":90500,""qtyBox"":1,""nama"":""MANGO SLUSH"",""productId"":""xaB42zjrDkGuzdTP7tpO"",""isiPerBox"":30,""total"":90500},{""isiPerBox"":60,""productId"":""R52hO3IOVzVI3PRqPmGP"",""qtyBox"":1,""total"":93500,""nama"":""MIKI-MIKI DOUBLE CHOCO"",""hargaPerBox"":93500},{""qtyBox"":1,""total"":92500,""isiPerBox"":40,""nama"":""MOCHI VANILLA"",""productId"":""xJbJEd4mYcSMcB4V4492"",""hargaPerBox"":92500},{""isiPerBox"":40,""hargaPerBox"":110000,""nama"":""STRAWBERRY CRISPY"",""qtyBox"":1,""productId"":""4ZGi81slpOycqNbJ8lvW"",""total"":110000},{""isiPerBox"":24,""nama"":""SUNDAE CHOCOLATE"",""qtyBox"":1,""total"":97000,""productId"":""QLk1TKlyQAC1EHOPZ7M6"",""hargaPerBox"":97000},{""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":1,""productId"":""bNkl5FX7SlWzgxLhu2Pw"",""nama"":""SWEET CORN"",""total"":96000}]","WAKHIDATUS SHOLEKHAH","","756500"
"MS4b3eXJL06SBjEU95UL","K0462","2025-10-09T08:44:50.895Z","wa6cy9OSn1Nt8nknPGk4","[{""nama"":""3 IN 1"",""hargaPerBox"":192000,""total"":192000,""qtyBox"":1,""isiPerBox"":27,""productId"":""F4qHZUhwkEnkGMWDyqIm""},{""nama"":""CHOCOLATE CRISPY"",""productId"":""ETb42XTcLpBbcC1aLhcb"",""hargaPerBox"":117000,""qtyBox"":1,""isiPerBox"":30,""total"":117000},{""total"":118500,""qtyBox"":1,""isiPerBox"":40,""hargaPerBox"":118500,""productId"":""L0uQuYqgS8Q4smIuyRs4"",""nama"":""CRISPY BALLS COOKIS""},{""isiPerBox"":30,""qtyBox"":1,""nama"":""CRISPY BALLS ORIGINAL"",""productId"":""kaxtCMx6rMhQn9EbjJAw"",""total"":118500,""hargaPerBox"":118500},{""total"":93500,""hargaPerBox"":93500,""nama"":""MIKI-MIKI"",""productId"":""Uu5WSQZmqTLoXc9oxlUj"",""qtyBox"":1,""isiPerBox"":60},{""nama"":""NANAS"",""hargaPerBox"":77500,""total"":77500,""productId"":""Msk1v54GqR6gX6mqxqGS"",""qtyBox"":1,""isiPerBox"":50},{""isiPerBox"":40,""productId"":""4ZGi81slpOycqNbJ8lvW"",""hargaPerBox"":110000,""qtyBox"":1,""nama"":""STRAWBERRY CRISPY"",""total"":110000},{""isiPerBox"":24,""nama"":""SUNDAE CHOCOLATE"",""hargaPerBox"":97000,""productId"":""QLk1TKlyQAC1EHOPZ7M6"",""qtyBox"":1,""total"":97000},{""qtyBox"":1,""hargaPerBox"":96000,""productId"":""bNkl5FX7SlWzgxLhu2Pw"",""isiPerBox"":40,""nama"":""SWEET CORN"",""total"":96000}]","YANI","Order dari kunjungan: ","1020000"
"Md4aCv0ZyyLAWF8oGpvH","K0441","2025-10-23T17:00:00.000Z","2zobAduRXbA1IyykFf5n","[{""nama"":""CHOCOLATE STICK"",""total"":97000,""productId"":""IDeDw8ay7rGfQANXeYLM"",""qtyBox"":1,""isiPerBox"":50,""hargaPerBox"":97000},{""isiPerBox"":50,""productId"":""N8oPUfk4JcfNuyfZeRcM"",""nama"":""JERUK"",""qtyBox"":1,""hargaPerBox"":78000,""total"":78000},{""productId"":""R52hO3IOVzVI3PRqPmGP"",""nama"":""MIKI-MIKI DOUBLE CHOCO"",""hargaPerBox"":93500,""total"":93500,""isiPerBox"":60,""qtyBox"":1},{""productId"":""Msk1v54GqR6gX6mqxqGS"",""isiPerBox"":50,""hargaPerBox"":77500,""total"":77500,""nama"":""NANAS"",""qtyBox"":1},{""total"":77500,""isiPerBox"":50,""hargaPerBox"":77500,""productId"":""k7TnmqAqR1yAmsY042eK"",""nama"":""SEMANGKA"",""qtyBox"":1},{""nama"":""SUNDAE CHOCOLATE"",""total"":97000,""isiPerBox"":24,""hargaPerBox"":97000,""qtyBox"":1,""productId"":""QLk1TKlyQAC1EHOPZ7M6""}]","MJ CELL","","520500"
"MmDDgMHqsjskixcKfP0D","K1571","2025-10-17T05:45:54.639Z","42f4rMSZhOHXH6oYOXMn","[{""hargaPerBox"":92000,""qtyBox"":1,""total"":92000,""productId"":""jJ0aqMzW8XNZeKsXBWuQ"",""nama"":""2 COLOR"",""isiPerBox"":40},{""qtyBox"":1,""hargaPerBox"":94500,""productId"":""PnPJnogSXAiytWfTxQWM"",""isiPerBox"":40,""total"":94500,""nama"":""MOCHI MANGO""},{""qtyBox"":1,""nama"":""NANAS"",""total"":77500,""productId"":""Msk1v54GqR6gX6mqxqGS"",""hargaPerBox"":77500,""isiPerBox"":50},{""isiPerBox"":50,""qtyBox"":1,""productId"":""k7TnmqAqR1yAmsY042eK"",""hargaPerBox"":77500,""total"":77500,""nama"":""SEMANGKA""},{""total"":96000,""nama"":""SWEET CORN"",""qtyBox"":1,""isiPerBox"":40,""productId"":""bNkl5FX7SlWzgxLhu2Pw"",""hargaPerBox"":96000}]","TOKO KOBER","","437500"
"MqaLXKw8a6XIUFzhagzq","K1571","2025-11-15T06:48:36.000Z","42f4rMSZhOHXH6oYOXMn","[{""qtyBox"":1,""nama"":""CHOCO MALT"",""hargaPerBox"":80000,""productId"":""NOHAYE89jzvVJFKZcLFB"",""isiPerBox"":50,""total"":80000},{""isiPerBox"":30,""hargaPerBox"":118500,""total"":118500,""qtyBox"":1,""nama"":""CRISPY BALLS ORIGINAL"",""productId"":""kaxtCMx6rMhQn9EbjJAw""},{""total"":77500,""isiPerBox"":50,""qtyBox"":1,""productId"":""k7TnmqAqR1yAmsY042eK"",""nama"":""SEMANGKA"",""hargaPerBox"":77500},{""qtyBox"":2,""hargaPerBox"":96000,""isiPerBox"":40,""productId"":""bNkl5FX7SlWzgxLhu2Pw"",""nama"":""SWEET CORN"",""total"":192000}]","TOKO KOBER","Order dari kunjungan:","468000"
"Mta1xfZMUFioCbwO2HWP","K1877","2025-10-29T05:07:48.000Z","UwdRliDTCsIK7mN3UplU","[{""hargaPerBox"":97500,""nama"":""CHOCOMELT CONE"",""qtyBox"":1,""isiPerBox"":24,""productId"":""bIHGFn5MHtXpqVeM9enF"",""total"":97500},{""nama"":""COFFE CRISPY"",""qtyBox"":1,""productId"":""BaaVl0Oq2oHnOUy1Cfuw"",""hargaPerBox"":110000,""total"":110000,""isiPerBox"":40},{""hargaPerBox"":118500,""total"":118500,""productId"":""L0uQuYqgS8Q4smIuyRs4"",""nama"":""CRISPY BALLS COOKIS"",""qtyBox"":1,""isiPerBox"":40},{""productId"":""N8oPUfk4JcfNuyfZeRcM"",""qtyBox"":1,""hargaPerBox"":78000,""isiPerBox"":50,""nama"":""JERUK"",""total"":78000},{""hargaPerBox"":93500,""isiPerBox"":60,""productId"":""Uu5WSQZmqTLoXc9oxlUj"",""nama"":""MIKI-MIKI"",""total"":93500,""qtyBox"":1},{""nama"":""MILK MELON"",""hargaPerBox"":95000,""qtyBox"":1,""total"":95000,""productId"":""y44wV7EqlAwgQKUJj38O"",""isiPerBox"":40},{""qtyBox"":1,""hargaPerBox"":97500,""total"":97500,""isiPerBox"":24,""productId"":""DoKWCzEByEeYXQFxFinE"",""nama"":""STRAWBERRY CONE""},{""total"":110000,""productId"":""4ZGi81slpOycqNbJ8lvW"",""qtyBox"":1,""isiPerBox"":40,""hargaPerBox"":110000,""nama"":""STRAWBERRY CRISPY""},{""total"":97000,""qtyBox"":1,""nama"":""SUNDAE CHOCOLATE"",""isiPerBox"":24,""hargaPerBox"":97000,""productId"":""QLk1TKlyQAC1EHOPZ7M6""},{""total"":96500,""isiPerBox"":40,""productId"":""U3qfJlCyL3zOiNLFUFkb"",""hargaPerBox"":96500,""qtyBox"":1,""nama"":""TARO CRISPY""},{""productId"":""Hzn6DvSXYxLmhtuekqkk"",""qtyBox"":1,""nama"":""VANILLA BERRY CONE"",""total"":115200,""hargaPerBox"":115200,""isiPerBox"":48}]","KANTOR PWI","","1108700"
"MvJQxcUQqzG24I9Dwd19","K0511","2025-10-17T04:50:30.273Z","ewv2xw7GgJtJXR8nPfQw","[{""productId"":""ETb42XTcLpBbcC1aLhcb"",""hargaPerBox"":117000,""isiPerBox"":30,""qtyBox"":1,""nama"":""CHOCOLATE CRISPY"",""total"":117000},{""isiPerBox"":30,""hargaPerBox"":90500,""productId"":""xaB42zjrDkGuzdTP7tpO"",""qtyBox"":1,""total"":90500,""nama"":""MANGO SLUSH""},{""nama"":""MIKI-MIKI"",""isiPerBox"":60,""hargaPerBox"":93500,""qtyBox"":1,""productId"":""Uu5WSQZmqTLoXc9oxlUj"",""total"":93500},{""qtyBox"":1,""productId"":""PnPJnogSXAiytWfTxQWM"",""isiPerBox"":40,""nama"":""MOCHI MANGO"",""hargaPerBox"":94500,""total"":94500},{""isiPerBox"":40,""qtyBox"":1,""productId"":""xJbJEd4mYcSMcB4V4492"",""nama"":""MOCHI VANILLA"",""hargaPerBox"":92500,""total"":92500},{""isiPerBox"":40,""hargaPerBox"":96000,""qtyBox"":1,""productId"":""bNkl5FX7SlWzgxLhu2Pw"",""nama"":""SWEET CORN"",""total"":96000}]","STICOM","Order dari kunjungan: ","584000"
"N69wSHgYgFnMlOdAJdPT","K1409","2025-10-18T06:46:29.255Z","Hfn7DH6eAWCVrAkmczwl","[{""nama"":""CHOCOLATE CRISPY"",""hargaPerBox"":117000,""qtyBox"":1,""total"":117000,""productId"":""ETb42XTcLpBbcC1aLhcb"",""isiPerBox"":30},{""nama"":""CHOCOMELT CONE"",""isiPerBox"":24,""productId"":""bIHGFn5MHtXpqVeM9enF"",""total"":97500,""hargaPerBox"":97500,""qtyBox"":1},{""total"":96000,""qtyBox"":1,""hargaPerBox"":96000,""isiPerBox"":40,""nama"":""FRUIZY BLUEBERRY YOGURT"",""productId"":""iegvzVPz0yZbNTHzwcj3""},{""hargaPerBox"":93500,""total"":93500,""isiPerBox"":60,""productId"":""Uu5WSQZmqTLoXc9oxlUj"",""nama"":""MIKI-MIKI"",""qtyBox"":1},{""isiPerBox"":50,""hargaPerBox"":77500,""nama"":""SEMANGKA"",""productId"":""k7TnmqAqR1yAmsY042eK"",""qtyBox"":1,""total"":77500},{""productId"":""4ZGi81slpOycqNbJ8lvW"",""isiPerBox"":40,""qtyBox"":1,""total"":110000,""hargaPerBox"":110000,""nama"":""STRAWBERRY CRISPY""},{""qtyBox"":1,""hargaPerBox"":96000,""isiPerBox"":40,""total"":96000,""nama"":""SWEET CORN"",""productId"":""bNkl5FX7SlWzgxLhu2Pw""}]","TOKO BINTANI MART","","687500"
