tokoId,tokoNama,kodeToko,catatan,createdAt,total,items,id
"46b5f2b0-e099-4d90-a699-93e51cd88145","TOKO HALIMAH","K1607","Order dari kunjungan: ","2025-10-21T02:47:27.922Z","479500","[{""productId"":""4b126c6b-3c14-49dd-9ff4-f3dec8bc3662"",""nama"":""CRISPY BALLS COOKIS"",""hargaPerBox"":118500,""isiPerBox"":40,""qtyBox"":1,""total"":118500},{""productId"":""267ea0f8-db2a-4831-8eeb-35cbaae04604"",""nama"":""MANGO SLUSH"",""hargaPerBox"":90500,""isiPerBox"":30,""qtyBox"":1,""total"":90500},{""productId"":""f9135088-2cf1-45ae-94b7-2dd4d6c54632"",""nama"":""SEMANGKA"",""hargaPerBox"":77500,""isiPerBox"":50,""qtyBox"":1,""total"":77500},{""productId"":""55cb8d5e-5852-4e6c-ae02-1a6a02f7ea29"",""nama"":""SUNDAE CHOCOLATE"",""hargaPerBox"":97000,""isiPerBox"":24,""qtyBox"":1,""total"":97000},{""productId"":""1441bc6d-2850-4d09-92ef-032b2b3ad3c0"",""nama"":""SWEET CORN"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":1,""total"":96000}]","161106c7-b1ad-49e8-a622-e87aac600223"
"4d252543-4e0e-4fc1-b82d-6a6fc91f9228","TIGA SAUDARA 2","K1149","","2025-10-06T09:03:24.118Z","506300","[{""productId"":""ff94f02b-8423-412b-84a7-90a4cdf95acd"",""nama"":""2 COLOR"",""hargaPerBox"":92000,""isiPerBox"":40,""qtyBox"":1,""total"":92000},{""productId"":""23736cae-26f2-4bb6-bfa5-1e9819418946"",""nama"":""FRUITY ROLL"",""hargaPerBox"":124800,""isiPerBox"":40,""qtyBox"":1,""total"":124800},{""productId"":""55cb8d5e-5852-4e6c-ae02-1a6a02f7ea29"",""nama"":""SUNDAE CHOCOLATE"",""hargaPerBox"":97000,""isiPerBox"":24,""qtyBox"":1,""total"":97000},{""productId"":""1441bc6d-2850-4d09-92ef-032b2b3ad3c0"",""nama"":""SWEET CORN"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":1,""total"":96000},{""productId"":""49e0231e-af99-4110-9592-072d18ec59a0"",""nama"":""TARO CRISPY"",""hargaPerBox"":96500,""isiPerBox"":40,""qtyBox"":1,""total"":96500}]","963cd194-51bb-461e-a967-d8caddaf666c"
"67abfcd5-d88a-4513-bd29-597353ebb2a9","NIKMAT SEMBAKO","K1543","","2025-10-29T09:33:29.261Z","939500","[{""productId"":""02942549-9659-4352-804b-5a5665a1302a"",""nama"":""CHOCO MALT"",""hargaPerBox"":80000,""isiPerBox"":50,""qtyBox"":1,""total"":80000},{""productId"":""97bfb86b-50f3-4725-8ebc-a930107e1f3f"",""nama"":""CHOCOLATE CRISPY"",""hargaPerBox"":117000,""isiPerBox"":30,""qtyBox"":1,""total"":117000},{""productId"":""978f2fba-a58a-4ead-b548-8fb64417b093"",""nama"":""CHOCOLATE STICK (BINGO)"",""hargaPerBox"":97000,""isiPerBox"":50,""qtyBox"":1,""total"":97000},{""productId"":""091c691a-b5a5-41d4-9a77-d70b2fb32811"",""nama"":""CHOCOMELT CONE"",""hargaPerBox"":97500,""isiPerBox"":24,""qtyBox"":1,""total"":97500},{""productId"":""267ea0f8-db2a-4831-8eeb-35cbaae04604"",""nama"":""MANGO SLUSH"",""hargaPerBox"":90500,""isiPerBox"":30,""qtyBox"":1,""total"":90500},{""productId"":""c64f588e-f38a-463e-be49-d005ce119adc"",""nama"":""MOCHI MANGO"",""hargaPerBox"":94500,""isiPerBox"":40,""qtyBox"":1,""total"":94500},{""productId"":""ce412f53-cbe1-4f99-a97f-994f9d4639fb"",""nama"":""MOCHI VANILLA"",""hargaPerBox"":92500,""isiPerBox"":40,""qtyBox"":1,""total"":92500},{""productId"":""9aeec589-46a9-469d-80da-7d4b3b1a741b"",""nama"":""NANAS"",""hargaPerBox"":77500,""isiPerBox"":50,""qtyBox"":1,""total"":77500},{""productId"":""55cb8d5e-5852-4e6c-ae02-1a6a02f7ea29"",""nama"":""SUNDAE CHOCOLATE"",""hargaPerBox"":97000,""isiPerBox"":24,""qtyBox"":1,""total"":97000},{""productId"":""1441bc6d-2850-4d09-92ef-032b2b3ad3c0"",""nama"":""SWEET CORN"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":1,""total"":96000}]","98702183-a624-404c-b569-06dd3a928908"
"b94cfa77-8407-4578-af10-6b2772ecf219","TOKO MBAK RINI","K1725","","2025-10-08T07:43:49.928Z","465000","[{""productId"":""091c691a-b5a5-41d4-9a77-d70b2fb32811"",""nama"":""CHOCOMELT CONE"",""hargaPerBox"":97500,""isiPerBox"":24,""qtyBox"":1,""total"":97500},{""productId"":""4b126c6b-3c14-49dd-9ff4-f3dec8bc3662"",""nama"":""CRISPY BALLS COOKIS"",""hargaPerBox"":118500,""isiPerBox"":40,""qtyBox"":1,""total"":118500},{""productId"":""0e3a07fb-d3a0-48fc-8209-d3d3649b292f"",""nama"":""JERUK"",""hargaPerBox"":78000,""isiPerBox"":50,""qtyBox"":1,""total"":78000},{""productId"":""adf3703f-33c4-4b26-b6eb-7e5731dbdb67"",""nama"":""MIKI-MIKI"",""hargaPerBox"":93500,""isiPerBox"":60,""qtyBox"":1,""total"":93500},{""productId"":""9aeec589-46a9-469d-80da-7d4b3b1a741b"",""nama"":""NANAS"",""hargaPerBox"":77500,""isiPerBox"":50,""qtyBox"":1,""total"":77500}]","5f036fca-1159-448b-82ab-dfbc818c8c49"
"450a2e4d-46dd-4d9b-8459-ea1b8a969308","ABIYAN CAKE","K1613","","2025-10-20T07:23:12.590Z","869500","[{""productId"":""ff94f02b-8423-412b-84a7-90a4cdf95acd"",""nama"":""2 COLOR"",""hargaPerBox"":92000,""isiPerBox"":40,""qtyBox"":1,""total"":92000},{""productId"":""091c691a-b5a5-41d4-9a77-d70b2fb32811"",""nama"":""CHOCOMELT CONE"",""hargaPerBox"":97500,""isiPerBox"":24,""qtyBox"":1,""total"":97500},{""productId"":""4b126c6b-3c14-49dd-9ff4-f3dec8bc3662"",""nama"":""CRISPY BALLS COOKIS"",""hargaPerBox"":118500,""isiPerBox"":40,""qtyBox"":1,""total"":118500},{""productId"":""421a7ad7-a36a-4882-b7fc-18004318e776"",""nama"":""CRISPY BALLS ORIGINAL"",""hargaPerBox"":118500,""isiPerBox"":30,""qtyBox"":1,""total"":118500},{""productId"":""0e3a07fb-d3a0-48fc-8209-d3d3649b292f"",""nama"":""JERUK"",""hargaPerBox"":78000,""isiPerBox"":50,""qtyBox"":1,""total"":78000},{""productId"":""97c8c35f-40d8-49fe-8e66-d051ebafe3fb"",""nama"":""MIKI-MIKI DOUBLE CHOCO"",""hargaPerBox"":93500,""isiPerBox"":60,""qtyBox"":1,""total"":93500},{""productId"":""f9135088-2cf1-45ae-94b7-2dd4d6c54632"",""nama"":""SEMANGKA"",""hargaPerBox"":77500,""isiPerBox"":50,""qtyBox"":1,""total"":77500},{""productId"":""55cb8d5e-5852-4e6c-ae02-1a6a02f7ea29"",""nama"":""SUNDAE CHOCOLATE"",""hargaPerBox"":97000,""isiPerBox"":24,""qtyBox"":2,""total"":194000}]","647743f1-450c-40fa-865f-9a86c325929b"
"075fb1be-a864-4c5d-a4c3-79a3d0d9dc17","SUMUK CELL","K0504","Order dari kunjungan: ","2025-11-01T05:39:17.000Z","809200","[{""productId"":""02942549-9659-4352-804b-5a5665a1302a"",""nama"":""CHOCO MALT"",""hargaPerBox"":80000,""isiPerBox"":50,""qtyBox"":1,""total"":80000},{""productId"":""97bfb86b-50f3-4725-8ebc-a930107e1f3f"",""nama"":""CHOCOLATE CRISPY"",""hargaPerBox"":117000,""isiPerBox"":30,""qtyBox"":1,""total"":117000},{""productId"":""19153282-2d60-4826-932a-c7c9a0a958b7"",""nama"":""COFFE CRISPY"",""hargaPerBox"":110000,""isiPerBox"":40,""qtyBox"":1,""total"":110000},{""productId"":""421a7ad7-a36a-4882-b7fc-18004318e776"",""nama"":""CRISPY BALLS ORIGINAL"",""hargaPerBox"":118500,""isiPerBox"":30,""qtyBox"":1,""total"":118500},{""productId"":""344b79cf-a037-4561-ba42-50626465dc90"",""nama"":""FRUIZY GRAPE"",""hargaPerBox"":80000,""isiPerBox"":50,""qtyBox"":1,""total"":80000},{""productId"":""1b10562d-5172-4528-a5fc-1f5c68630147"",""nama"":""MOCHI PEACH"",""hargaPerBox"":92500,""isiPerBox"":40,""qtyBox"":1,""total"":92500},{""productId"":""1441bc6d-2850-4d09-92ef-032b2b3ad3c0"",""nama"":""SWEET CORN"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":1,""total"":96000},{""productId"":""39defa48-f6f5-4088-8127-a832bf021ac8"",""nama"":""VANILLA BERRY CONE"",""hargaPerBox"":115200,""isiPerBox"":48,""qtyBox"":1,""total"":115200}]","14525f7d-240f-4a89-b8bd-0bfaced883f6"
"1a25730f-b5e5-401b-aeb9-2b1e07548778","TOKO M ANIQ ALFARUQI","K1533","","2025-11-11T07:34:14.681Z","591500","[{""productId"":""02942549-9659-4352-804b-5a5665a1302a"",""nama"":""CHOCO MALT"",""hargaPerBox"":80000,""isiPerBox"":50,""qtyBox"":1,""total"":80000},{""productId"":""4b126c6b-3c14-49dd-9ff4-f3dec8bc3662"",""nama"":""CRISPY BALLS COOKIS"",""hargaPerBox"":118500,""isiPerBox"":30,""qtyBox"":1,""total"":118500},{""productId"":""267ea0f8-db2a-4831-8eeb-35cbaae04604"",""nama"":""MANGO SLUSH"",""hargaPerBox"":90500,""isiPerBox"":30,""qtyBox"":1,""total"":90500},{""productId"":""b54e5a8a-a7b0-4f58-854e-151b9ac7b147"",""nama"":""STRAWBERRY CRISPY"",""hargaPerBox"":110000,""isiPerBox"":40,""qtyBox"":1,""total"":110000},{""productId"":""1441bc6d-2850-4d09-92ef-032b2b3ad3c0"",""nama"":""SWEET CORN"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":1,""total"":96000},{""productId"":""49e0231e-af99-4110-9592-072d18ec59a0"",""nama"":""TARO CRISPY"",""hargaPerBox"":96500,""isiPerBox"":40,""qtyBox"":1,""total"":96500}]","009cfa34-3e3f-46f6-a62e-702431529629"
"f0f0411f-a288-420e-8d87-76709f11a8b6","LINAWATI SMU MUH 2","K1197","Order dari kunjungan:","2025-10-09T04:16:00.959Z","1043300","[{""productId"":""02942549-9659-4352-804b-5a5665a1302a"",""nama"":""CHOCO MALT"",""hargaPerBox"":80000,""isiPerBox"":50,""qtyBox"":1,""total"":80000},{""productId"":""97bfb86b-50f3-4725-8ebc-a930107e1f3f"",""nama"":""CHOCOLATE CRISPY"",""hargaPerBox"":117000,""isiPerBox"":30,""qtyBox"":1,""total"":117000},{""productId"":""091c691a-b5a5-41d4-9a77-d70b2fb32811"",""nama"":""CHOCOMELT CONE"",""hargaPerBox"":97500,""isiPerBox"":24,""qtyBox"":1,""total"":97500},{""productId"":""19153282-2d60-4826-932a-c7c9a0a958b7"",""nama"":""COFFE CRISPY"",""hargaPerBox"":110000,""isiPerBox"":40,""qtyBox"":1,""total"":110000},{""productId"":""4b126c6b-3c14-49dd-9ff4-f3dec8bc3662"",""nama"":""CRISPY BALLS COOKIS"",""hargaPerBox"":118500,""isiPerBox"":40,""qtyBox"":1,""total"":118500},{""productId"":""23736cae-26f2-4bb6-bfa5-1e9819418946"",""nama"":""FRUITY ROLL"",""hargaPerBox"":124800,""isiPerBox"":40,""qtyBox"":1,""total"":124800},{""productId"":""813ea956-40e3-4408-bee3-acdb66980318"",""nama"":""FRUIZY BLUEBERRY YOGURT"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":1,""total"":96000},{""productId"":""97c8c35f-40d8-49fe-8e66-d051ebafe3fb"",""nama"":""MIKI-MIKI DOUBLE CHOCO"",""hargaPerBox"":93500,""isiPerBox"":60,""qtyBox"":1,""total"":93500},{""productId"":""b54e5a8a-a7b0-4f58-854e-151b9ac7b147"",""nama"":""STRAWBERRY CRISPY"",""hargaPerBox"":110000,""isiPerBox"":40,""qtyBox"":1,""total"":110000},{""productId"":""1441bc6d-2850-4d09-92ef-032b2b3ad3c0"",""nama"":""SWEET CORN"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":1,""total"":96000}]","f70d1df0-a0ae-41b0-9e0f-6e741bf02257"
"86c5013d-3fb3-4968-9d6f-a4c6ac3e34bd","ELLA 2 KANTIN MTS BALEKAMBANG","K0391","","2025-10-08T05:43:52.134Z","561500","[{""productId"":""02942549-9659-4352-804b-5a5665a1302a"",""nama"":""CHOCO MALT"",""hargaPerBox"":80000,""isiPerBox"":50,""qtyBox"":1,""total"":80000},{""productId"":""4b126c6b-3c14-49dd-9ff4-f3dec8bc3662"",""nama"":""CRISPY BALLS COOKIS"",""hargaPerBox"":118500,""isiPerBox"":40,""qtyBox"":1,""total"":118500},{""productId"":""813ea956-40e3-4408-bee3-acdb66980318"",""nama"":""FRUIZY BLUEBERRY YOGURT"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":1,""total"":96000},{""productId"":""97c8c35f-40d8-49fe-8e66-d051ebafe3fb"",""nama"":""MIKI-MIKI DOUBLE CHOCO"",""hargaPerBox"":93500,""isiPerBox"":60,""qtyBox"":1,""total"":93500},{""productId"":""f9135088-2cf1-45ae-94b7-2dd4d6c54632"",""nama"":""SEMANGKA"",""hargaPerBox"":77500,""isiPerBox"":50,""qtyBox"":1,""total"":77500},{""productId"":""1441bc6d-2850-4d09-92ef-032b2b3ad3c0"",""nama"":""SWEET CORN"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":1,""total"":96000}]","87fadc58-53bd-4525-aa95-d7152c5c98c1"
"f5170c6c-2fd8-4a00-90af-f85325da4666","WARUNG MADURA AL-AMIN 2","K1649","Order dari kunjungan: ","2025-11-07T05:15:52.912Z","942000","[{""productId"":""978f2fba-a58a-4ead-b548-8fb64417b093"",""nama"":""CHOCOLATE STICK (BINGO)"",""hargaPerBox"":97000,""isiPerBox"":50,""qtyBox"":1,""total"":97000},{""productId"":""19153282-2d60-4826-932a-c7c9a0a958b7"",""nama"":""COFFE CRISPY"",""hargaPerBox"":110000,""isiPerBox"":40,""qtyBox"":1,""total"":110000},{""productId"":""813ea956-40e3-4408-bee3-acdb66980318"",""nama"":""FRUIZY BLUEBERRY YOGURT"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":1,""total"":96000},{""productId"":""0e3a07fb-d3a0-48fc-8209-d3d3649b292f"",""nama"":""JERUK"",""hargaPerBox"":78000,""isiPerBox"":50,""qtyBox"":1,""total"":78000},{""productId"":""267ea0f8-db2a-4831-8eeb-35cbaae04604"",""nama"":""MANGO SLUSH"",""hargaPerBox"":90500,""isiPerBox"":30,""qtyBox"":1,""total"":90500},{""productId"":""adf3703f-33c4-4b26-b6eb-7e5731dbdb67"",""nama"":""MIKI-MIKI"",""hargaPerBox"":93500,""isiPerBox"":60,""qtyBox"":1,""total"":93500},{""productId"":""97c8c35f-40d8-49fe-8e66-d051ebafe3fb"",""nama"":""MIKI-MIKI DOUBLE CHOCO"",""hargaPerBox"":93500,""isiPerBox"":60,""qtyBox"":1,""total"":93500},{""productId"":""f9135088-2cf1-45ae-94b7-2dd4d6c54632"",""nama"":""SEMANGKA"",""hargaPerBox"":77500,""isiPerBox"":50,""qtyBox"":1,""total"":77500},{""productId"":""b54e5a8a-a7b0-4f58-854e-151b9ac7b147"",""nama"":""STRAWBERRY CRISPY"",""hargaPerBox"":110000,""isiPerBox"":40,""qtyBox"":1,""total"":110000},{""productId"":""1441bc6d-2850-4d09-92ef-032b2b3ad3c0"",""nama"":""SWEET CORN"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":1,""total"":96000}]","0921d627-b502-455b-8903-551b772fd2f4"
"05577f8c-d28b-489a-97c9-ed86f7ff8658","SD IT AL HUSNA 2","K1759","","2025-10-23T17:00:00.000Z","761500","[{""productId"":""97bfb86b-50f3-4725-8ebc-a930107e1f3f"",""nama"":""CHOCOLATE CRISPY"",""hargaPerBox"":117000,""isiPerBox"":30,""qtyBox"":1,""total"":117000},{""productId"":""0e3a07fb-d3a0-48fc-8209-d3d3649b292f"",""nama"":""JERUK"",""hargaPerBox"":78000,""isiPerBox"":50,""qtyBox"":1,""total"":78000},{""productId"":""adf3703f-33c4-4b26-b6eb-7e5731dbdb67"",""nama"":""MIKI-MIKI"",""hargaPerBox"":93500,""isiPerBox"":60,""qtyBox"":1,""total"":93500},{""productId"":""97c8c35f-40d8-49fe-8e66-d051ebafe3fb"",""nama"":""MIKI-MIKI DOUBLE CHOCO"",""hargaPerBox"":93500,""isiPerBox"":60,""qtyBox"":1,""total"":93500},{""productId"":""f9135088-2cf1-45ae-94b7-2dd4d6c54632"",""nama"":""SEMANGKA"",""hargaPerBox"":77500,""isiPerBox"":50,""qtyBox"":1,""total"":77500},{""productId"":""b54e5a8a-a7b0-4f58-854e-151b9ac7b147"",""nama"":""STRAWBERRY CRISPY"",""hargaPerBox"":110000,""isiPerBox"":40,""qtyBox"":1,""total"":110000},{""productId"":""1441bc6d-2850-4d09-92ef-032b2b3ad3c0"",""nama"":""SWEET CORN"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":2,""total"":192000}]","ae311e6f-3b7e-47ab-889c-a125e0ff7ec3"
"f72200de-8f83-4445-a6df-6e809b284ccb","YANI","K0462","Order dari kunjungan: ","2025-10-30T05:42:04.000Z","518000","[{""productId"":""97bfb86b-50f3-4725-8ebc-a930107e1f3f"",""nama"":""CHOCOLATE CRISPY"",""hargaPerBox"":117000,""isiPerBox"":30,""qtyBox"":1,""total"":117000},{""productId"":""091c691a-b5a5-41d4-9a77-d70b2fb32811"",""nama"":""CHOCOMELT CONE"",""hargaPerBox"":97500,""isiPerBox"":24,""qtyBox"":1,""total"":97500},{""productId"":""19153282-2d60-4826-932a-c7c9a0a958b7"",""nama"":""COFFE CRISPY"",""hargaPerBox"":110000,""isiPerBox"":40,""qtyBox"":1,""total"":110000},{""productId"":""55cb8d5e-5852-4e6c-ae02-1a6a02f7ea29"",""nama"":""SUNDAE CHOCOLATE"",""hargaPerBox"":97000,""isiPerBox"":24,""qtyBox"":1,""total"":97000},{""productId"":""49e0231e-af99-4110-9592-072d18ec59a0"",""nama"":""TARO CRISPY"",""hargaPerBox"":96500,""isiPerBox"":40,""qtyBox"":1,""total"":96500}]","b938f626-d37b-4bd1-ae8c-473c60322817"
"daa3d0ec-8c44-4fe3-b6c1-10f0824b066b","MBAK YUYUN","K0379","Order dari kunjungan: ","2025-10-28T03:13:49.000Z","505700","[{""productId"":""adf3703f-33c4-4b26-b6eb-7e5731dbdb67"",""nama"":""MIKI-MIKI"",""hargaPerBox"":93500,""isiPerBox"":60,""qtyBox"":1,""total"":93500},{""productId"":""c64f588e-f38a-463e-be49-d005ce119adc"",""nama"":""MOCHI MANGO"",""hargaPerBox"":94500,""isiPerBox"":40,""qtyBox"":1,""total"":94500},{""productId"":""ce412f53-cbe1-4f99-a97f-994f9d4639fb"",""nama"":""MOCHI VANILLA"",""hargaPerBox"":92500,""isiPerBox"":40,""qtyBox"":1,""total"":92500},{""productId"":""b54e5a8a-a7b0-4f58-854e-151b9ac7b147"",""nama"":""STRAWBERRY CRISPY"",""hargaPerBox"":110000,""isiPerBox"":40,""qtyBox"":1,""total"":110000},{""productId"":""39defa48-f6f5-4088-8127-a832bf021ac8"",""nama"":""VANILLA BERRY CONE"",""hargaPerBox"":115200,""isiPerBox"":48,""qtyBox"":1,""total"":115200}]","0c14236e-54f6-4b12-a74e-86ba736b3e45"
"ffa0c4ae-3554-41eb-ad5b-29823634e4a5","NOR AMIN MAHMUD","K1987","Order dari kunjungan: ","2025-11-12T05:12:25.033Z","388000","[{""productId"":""091c691a-b5a5-41d4-9a77-d70b2fb32811"",""nama"":""CHOCOMELT CONE"",""hargaPerBox"":97500,""isiPerBox"":24,""qtyBox"":1,""total"":97500},{""productId"":""55cb8d5e-5852-4e6c-ae02-1a6a02f7ea29"",""nama"":""SUNDAE CHOCOLATE"",""hargaPerBox"":97000,""isiPerBox"":24,""qtyBox"":1,""total"":97000},{""productId"":""e24cbe96-3587-437f-9a4a-36041590c16a"",""nama"":""SUNDAE STRAWBERRY"",""hargaPerBox"":97000,""isiPerBox"":24,""qtyBox"":1,""total"":97000},{""productId"":""49e0231e-af99-4110-9592-072d18ec59a0"",""nama"":""TARO CRISPY"",""hargaPerBox"":96500,""isiPerBox"":40,""qtyBox"":1,""total"":96500}]","5522c46d-7201-4786-b20d-7e9f3d79c9fe"
"86c5013d-3fb3-4968-9d6f-a4c6ac3e34bd","ELLA 2 KANTIN MTS BALEKAMBANG","K0391","","2025-10-07T04:52:39.401Z","508000","[{""productId"":""02942549-9659-4352-804b-5a5665a1302a"",""nama"":""CHOCO MALT"",""hargaPerBox"":80000,""isiPerBox"":50,""qtyBox"":1,""total"":80000},{""productId"":""97bfb86b-50f3-4725-8ebc-a930107e1f3f"",""nama"":""CHOCOLATE CRISPY"",""hargaPerBox"":117000,""isiPerBox"":30,""qtyBox"":1,""total"":117000},{""productId"":""4b126c6b-3c14-49dd-9ff4-f3dec8bc3662"",""nama"":""CRISPY BALLS COOKIS"",""hargaPerBox"":118500,""isiPerBox"":40,""qtyBox"":1,""total"":118500},{""productId"":""1441bc6d-2850-4d09-92ef-032b2b3ad3c0"",""nama"":""SWEET CORN"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":1,""total"":96000},{""productId"":""49e0231e-af99-4110-9592-072d18ec59a0"",""nama"":""TARO CRISPY"",""hargaPerBox"":96500,""isiPerBox"":40,""qtyBox"":1,""total"":96500}]","a446211a-4e17-4da8-89fb-4b2f55e6cee3"
"01211cd5-a06d-4d0a-bb4d-bf5a2ce00879","APOTEK PANCUR","K0352","","2025-10-29T07:23:16.000Z","288500","[{""productId"":""1441bc6d-2850-4d09-92ef-032b2b3ad3c0"",""nama"":""SWEET CORN"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":2,""total"":192000},{""productId"":""49e0231e-af99-4110-9592-072d18ec59a0"",""nama"":""TARO CRISPY"",""hargaPerBox"":96500,""isiPerBox"":40,""qtyBox"":1,""total"":96500}]","dfb5b547-fabc-4ec2-bfc3-9ccc9ca71e91"
"4788336f-5c4c-4646-8d12-7936fe3b2d84","ELLA 3 SMK PUTRI BALEKAMBANG","K0392","","2025-10-20T09:33:32.318Z","1553500","[{""productId"":""02942549-9659-4352-804b-5a5665a1302a"",""nama"":""CHOCO MALT"",""hargaPerBox"":80000,""isiPerBox"":50,""qtyBox"":1,""total"":80000},{""productId"":""091c691a-b5a5-41d4-9a77-d70b2fb32811"",""nama"":""CHOCOMELT CONE"",""hargaPerBox"":97500,""isiPerBox"":24,""qtyBox"":1,""total"":97500},{""productId"":""4b126c6b-3c14-49dd-9ff4-f3dec8bc3662"",""nama"":""CRISPY BALLS COOKIS"",""hargaPerBox"":118500,""isiPerBox"":40,""qtyBox"":10,""total"":1185000},{""productId"":""adf3703f-33c4-4b26-b6eb-7e5731dbdb67"",""nama"":""MIKI-MIKI"",""hargaPerBox"":93500,""isiPerBox"":60,""qtyBox"":1,""total"":93500},{""productId"":""cd48792b-8ef3-4cba-be2d-3283481e7c59"",""nama"":""STRAWBERRY CONE"",""hargaPerBox"":97500,""isiPerBox"":24,""qtyBox"":1,""total"":97500}]","f36f2a90-c69f-4893-8858-00292f748df9"
"b2a770ad-be1c-4bcf-b4e6-45e16744ee44","NYAH JIT","K1708","Order dari kunjungan: ","2025-11-16T06:49:48.083Z","402500","[{""productId"":""421a7ad7-a36a-4882-b7fc-18004318e776"",""nama"":""CRISPY BALLS ORIGINAL"",""hargaPerBox"":118500,""isiPerBox"":30,""qtyBox"":1,""total"":118500},{""productId"":""c64f588e-f38a-463e-be49-d005ce119adc"",""nama"":""MOCHI MANGO"",""hargaPerBox"":94500,""isiPerBox"":40,""qtyBox"":1,""total"":94500},{""productId"":""ce412f53-cbe1-4f99-a97f-994f9d4639fb"",""nama"":""MOCHI VANILLA"",""hargaPerBox"":92500,""isiPerBox"":40,""qtyBox"":1,""total"":92500},{""productId"":""55cb8d5e-5852-4e6c-ae02-1a6a02f7ea29"",""nama"":""SUNDAE CHOCOLATE"",""hargaPerBox"":97000,""isiPerBox"":24,""qtyBox"":1,""total"":97000}]","ea7e0ab2-a71b-4062-912d-df37d3273f9d"
"01211cd5-a06d-4d0a-bb4d-bf5a2ce00879","APOTEK PANCUR","K0352","Order dari kunjungan:","2025-10-27T09:38:21.000Z","1075200","[{""productId"":""97bfb86b-50f3-4725-8ebc-a930107e1f3f"",""nama"":""CHOCOLATE CRISPY"",""hargaPerBox"":117000,""isiPerBox"":30,""qtyBox"":1,""total"":117000},{""productId"":""978f2fba-a58a-4ead-b548-8fb64417b093"",""nama"":""CHOCOLATE STICK (BINGO)"",""hargaPerBox"":97000,""isiPerBox"":50,""qtyBox"":1,""total"":97000},{""productId"":""4b126c6b-3c14-49dd-9ff4-f3dec8bc3662"",""nama"":""CRISPY BALLS COOKIS"",""hargaPerBox"":118500,""isiPerBox"":40,""qtyBox"":1,""total"":118500},{""productId"":""813ea956-40e3-4408-bee3-acdb66980318"",""nama"":""FRUIZY BLUEBERRY YOGURT"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":1,""total"":96000},{""productId"":""0e3a07fb-d3a0-48fc-8209-d3d3649b292f"",""nama"":""JERUK"",""hargaPerBox"":78000,""isiPerBox"":50,""qtyBox"":1,""total"":78000},{""productId"":""267ea0f8-db2a-4831-8eeb-35cbaae04604"",""nama"":""MANGO SLUSH"",""hargaPerBox"":90500,""isiPerBox"":30,""qtyBox"":1,""total"":90500},{""productId"":""1b10562d-5172-4528-a5fc-1f5c68630147"",""nama"":""MOCHI PEACH"",""hargaPerBox"":92500,""isiPerBox"":40,""qtyBox"":1,""total"":92500},{""productId"":""9aeec589-46a9-469d-80da-7d4b3b1a741b"",""nama"":""NANAS"",""hargaPerBox"":77500,""isiPerBox"":50,""qtyBox"":1,""total"":77500},{""productId"":""55cb8d5e-5852-4e6c-ae02-1a6a02f7ea29"",""nama"":""SUNDAE CHOCOLATE"",""hargaPerBox"":97000,""isiPerBox"":24,""qtyBox"":1,""total"":97000},{""productId"":""1441bc6d-2850-4d09-92ef-032b2b3ad3c0"",""nama"":""SWEET CORN"",""hargaPerBox"":96000,""isiPerBox"":40,""qtyBox"":1,""total"":96000},{""productId"":""39defa48-f6f5-4088-8127-a832bf021ac8"",""nama"":""VANILLA BERRY CONE"",""hargaPerBox"":115200,""isiPerBox"":48,""qtyBox"":1,""total"":115200}]","e085255e-21cf-4227-ab31-38a4518e281f"
